word,target_child_id,tbin,n
buttons,15436,t2,1
by,15436,t1,1
by,15436,t2,8
bye,15436,t1,2
bye,15436,t2,12
byebye,15436,t1,1
byebye,15436,t2,7
c,15436,t2,2
cage,15436,t1,1
cage,15436,t2,1
cake,15436,t1,5
cake,15436,t2,21
cakes,15436,t1,2
cakes,15436,t2,5
came,15436,t2,1
camel,15436,t1,1
can,15436,t2,16
can't,15436,t2,19
car,15436,t1,4
car,15436,t2,30
caravan,15436,t2,1
cardie,15436,t2,1
carefully,15436,t2,1
carpet,15436,t1,1
carpet,15436,t2,1
carry,15436,t2,2
cassie's,15436,t2,1
castle,15436,t2,1
cat,15436,t1,24
cat,15436,t2,27
cat_bird,15436,t2,5
catch,15436,t1,1
catch,15436,t2,2
caterpillar,15436,t1,1
caterpillar,15436,t2,4
cath,15436,t1,1
cath,15436,t2,8
cats,15436,t2,4
chair,15436,t1,2
chair,15436,t2,11
change,15436,t2,5
cheeky,15436,t2,9
cheese,15436,t2,14
cherrys,15436,t2,7
chest,15436,t2,1
chew,15436,t1,2
chew,15436,t2,5
chewed,15436,t1,1
chewed,15436,t2,8
chick,15436,t2,1
chicken,15436,t1,7
chicken,15436,t2,16
chickens,15436,t2,3
child,15436,t2,4
children,15436,t2,5
chimney,15436,t2,21
chipmunks,15436,t2,1
chips,15436,t2,6
chloe,15436,t2,1
chocolate,15436,t1,1
chocolate,15436,t2,1
christmas,15436,t2,2
chuck,15436,t1,2
circle,15436,t2,17
circles,15436,t2,4
cleaning,15436,t2,1
clever,15436,t2,2
climb,15436,t2,1
climbed,15436,t2,1
climbing,15436,t1,1
climbing,15436,t2,4
clip,15436,t2,1
clipclop,15436,t2,14
clock,15436,t1,4
clock,15436,t2,3
close,15436,t2,6
closing,15436,t2,1
cloth,15436,t2,2
clothes,15436,t1,10
clothes,15436,t2,13
cloud,15436,t2,1
clown,15436,t1,2
clown,15436,t2,8
coat,15436,t1,1
coffee,15436,t2,5
cold,15436,t1,5
cold,15436,t2,18
colors,15436,t2,1
comb,15436,t2,12
combing,15436,t2,2
come,15436,t1,6
come,15436,t2,35
comic,15436,t2,2
coming,15436,t1,10
coming,15436,t2,18
controller,15436,t1,2
cook,15436,t2,12
cooker,15436,t2,1
cooking,15436,t2,32
corner,15436,t1,4
corner,15436,t2,5
cottage,15436,t2,1
couch,15436,t1,1
couch,15436,t2,15
cough,15436,t2,2
could,15436,t2,1
couldn't,15436,t2,4
covered,15436,t2,1
cow,15436,t1,31
cow,15436,t2,11
cows,15436,t2,2
crab,15436,t2,9
crash,15436,t2,5
crayons,15436,t1,1
cream,15436,t1,4
cream,15436,t2,24
crisps,15436,t2,4
crocodile,15436,t1,1
crocodile,15436,t2,1
crying,15436,t1,1
crying,15436,t2,4
cup,15436,t2,10
cupboard,15436,t1,1
cupboard,15436,t2,5
curtains,15436,t2,3
cushion,15436,t1,8
dad,15436,t1,2
dad,15436,t2,19
dad's,15436,t1,1
dad's,15436,t2,3
daddy,15436,t1,6
daddy,15436,t2,34
daddy's,15436,t1,2
daddy's,15436,t2,2
dame,15436,t2,2
dap,15436,t2,6
dark,15436,t1,4
dark,15436,t2,5
darling,15436,t1,1
dawn,15436,t2,1
day,15436,t2,3
days,15436,t2,18
dear,15436,t1,8
dear,15436,t2,12
des,15436,t2,1
did,15436,t2,13
different,15436,t2,1
dinner,15436,t2,1
dirty,15436,t1,3
disgusting,15436,t2,1
dizzy,15436,t2,7
do,15436,t1,19
do,15436,t2,153
doctor,15436,t2,5
does,15436,t2,9
doesn't,15436,t2,4
dog,15436,t1,15
dog,15436,t2,24
dog's,15436,t2,1
doggie,15436,t1,13
doggie,15436,t2,1
doggy,15436,t1,8
doggy,15436,t2,1
doing,15436,t1,18
doing,15436,t2,44
doll,15436,t2,4
dolly,15436,t1,1
dolly,15436,t2,55
dolly's,15436,t2,6
don't,15436,t1,4
don't,15436,t2,41
done,15436,t2,31
door,15436,t1,3
door,15436,t2,18
door's,15436,t2,1
doors,15436,t2,5
dough,15436,t2,1
down,15436,t1,25
down,15436,t2,141
downs,15436,t2,1
draw,15436,t1,15
draw,15436,t2,27
drawing,15436,t1,1
drawing,15436,t2,15
dress,15436,t2,13
dried,15436,t2,2
drink,15436,t1,13
drink,15436,t2,24
drinking,15436,t2,1
dripping,15436,t2,1
drive,15436,t2,2
driver,15436,t2,4
driving,15436,t2,2
drop,15436,t2,1
dropped,15436,t2,4
duck,15436,t1,9
duck,15436,t2,4
duckie,15436,t1,1
ducks,15436,t2,1
dull,15436,t2,1
dummy,15436,t1,3
each,15436,t2,1
ear,15436,t2,1
ears,15436,t1,5
ears,15436,t2,5
eat,15436,t1,1
eat,15436,t2,12
eating,15436,t1,3
eating,15436,t2,8
eensie,15436,t2,6
eeyore,15436,t1,1
egg,15436,t1,8
egg,15436,t2,6
eggs,15436,t1,1
eggs,15436,t2,3
eight,15436,t2,16
elbow,15436,t2,2
elephant,15436,t1,3
elephant,15436,t2,16
elephant's,15436,t2,1
eleven,15436,t2,7
elmo,15436,t2,1
empty,15436,t2,1
end,15436,t2,5
ends,15436,t2,3
enough,15436,t2,3
er,15436,t1,1
er,15436,t2,1
ernie,15436,t2,1
ever,15436,t1,1
every,15436,t2,1
everything,15436,t2,3
everything's,15436,t2,1
everywhere,15436,t2,2
exceptionally,15436,t2,1
excuse,15436,t2,5
eye,15436,t1,5
eye,15436,t2,3
eyes,15436,t1,6
eyes,15436,t2,13
face,15436,t2,2
faces,15436,t1,6
fair,15436,t2,5
fall,15436,t1,1
fall,15436,t2,16
fallen,15436,t1,1
fallen,15436,t2,3
farm,15436,t2,14
fast,15436,t2,1
fat_controller,15436,t2,2
fatty,15436,t2,1
feather,15436,t2,2
feet,15436,t1,1
feet,15436,t2,27
feets,15436,t2,6
fell,15436,t2,19
fence,15436,t1,7
fence,15436,t2,17
fiddle,15436,t1,8
fiddle,15436,t2,2
fiddly,15436,t2,8
figures,15436,t2,3
find,15436,t1,1
find,15436,t2,22
finding,15436,t2,4
finger,15436,t2,7
fingers,15436,t1,2
fingers,15436,t2,1
finish,15436,t2,7
fins,15436,t2,1
fire,15436,t2,15
fire's,15436,t2,6
fireman,15436,t2,2
fireman_sam,15436,t2,4
fish,15436,t1,6
fish,15436,t2,44
fishes,15436,t1,1
fishie,15436,t1,7
fishie,15436,t2,1
fishies,15436,t1,1
fishies,15436,t2,1
fit,15436,t1,1
fit,15436,t2,3
fits,15436,t2,1
five,15436,t1,1
five,15436,t2,26
fix,15436,t1,3
fix,15436,t2,10
fixing,15436,t2,2
flakes,15436,t2,3
floor,15436,t2,9
flower,15436,t1,3
flower,15436,t2,2
flowers,15436,t1,2
flowers,15436,t2,1
fly,15436,t1,8
fly,15436,t2,6
flying,15436,t2,2
food,15436,t1,1
food,15436,t2,7
foot,15436,t1,1
foot,15436,t2,7
football,15436,t2,3
for,15436,t1,2
for,15436,t2,42
fork,15436,t2,6
forks,15436,t2,1
four,15436,t1,3
four,15436,t2,30
friends,15436,t2,4
frog,15436,t1,10
frog,15436,t2,5
froggie,15436,t1,5
froggie,15436,t2,2
frogs,15436,t2,3
from,15436,t2,1
front,15436,t2,2
full,15436,t2,2
fun,15436,t2,1
funny,15436,t2,1
gammon,15436,t2,5
gap,15436,t2,2
george,15436,t2,1
germ,15436,t2,1
get,15436,t1,6
get,15436,t2,152
getting,15436,t2,28
giggles,15436,t2,1
giraffe,15436,t1,1
giraffe,15436,t2,16
girl,15436,t2,2
give,15436,t1,1
give,15436,t2,4
giving,15436,t2,1
glass,15436,t1,1
glass,15436,t2,4
glasses,15436,t2,5
gloves,15436,t2,1
gluing,15436,t2,2
go,15436,t1,25
go,15436,t2,135
goat,15436,t2,1
goes,15436,t2,15
going,15436,t1,3
going,15436,t2,102
gone,15436,t1,12
gone,15436,t2,65
gonna,15436,t2,11
good,15436,t1,6
good,15436,t2,18
goose,15436,t2,1
gorillas,15436,t2,2
got,15436,t1,11
got,15436,t2,134
granddad,15436,t2,9
granddad's,15436,t2,3
granddads,15436,t2,1
grandma,15436,t2,4
grapefruit,15436,t2,2
grapes,15436,t1,1
grapes,15436,t2,6
grass,15436,t1,1
grass,15436,t2,2
great,15436,t2,1
gree,15436,t2,6
green,15436,t1,11
green,15436,t2,63
grey,15436,t2,1
grr,15436,t2,4
had,15436,t2,9
hair,15436,t1,1
hair,15436,t2,19
ham,15436,t2,1
hand,15436,t1,9
hand,15436,t2,13
hands,15436,t1,3
hands,15436,t2,12
happened,15436,t2,4
happy,15436,t2,2
happy_birthday,15436,t2,3
hard,15436,t1,1
hard,15436,t2,6
harold,15436,t1,3
harold,15436,t2,3
has,15436,t2,1
hat,15436,t1,7
hat,15436,t2,41
have,15436,t1,2
have,15436,t2,29
have_to,15436,t2,2
haven't,15436,t2,2
having,15436,t1,1
having,15436,t2,6
he,15436,t1,17
he,15436,t2,22
he's,15436,t1,9
he's,15436,t2,26
head,15436,t1,5
head,15436,t2,33
healthy,15436,t2,1
hear,15436,t2,2
heavy,15436,t2,14
hedgehog,15436,t1,1
hedgehog,15436,t2,1
hedgehogs,15436,t2,3
helicopter,15436,t1,23
helicopter,15436,t2,2
hello,15436,t1,6
hello,15436,t2,8
help,15436,t1,7
help,15436,t2,5
helpful,15436,t2,1
helping,15436,t2,4
her,15436,t1,5
her,15436,t2,16
here,15436,t1,39
here,15436,t2,100
here's,15436,t1,3
here's,15436,t2,33
hey,15436,t2,3
hide,15436,t2,1
hiding,15436,t2,1
high,15436,t2,1
him,15436,t1,1
him,15436,t2,9
hippo,15436,t1,1
hippo,15436,t2,7
hippos,15436,t2,1
his,15436,t2,8
hive,15436,t2,2
hiya,15436,t2,35
hm,15436,t2,1
hold,15436,t1,1
hold,15436,t2,7
holding,15436,t2,1
holiday,15436,t2,1
holidays,15436,t2,1
home,15436,t1,2
home,15436,t2,28
honkhonk,15436,t1,1
hoop,15436,t2,2
hoops,15436,t2,5
hooray,15436,t2,3
horse,15436,t1,1
horse,15436,t2,1
horsie,15436,t1,1
horsie,15436,t2,6
hot,15436,t2,9
hotdog,15436,t2,1
house,15436,t1,2
house,15436,t2,58
houses,15436,t1,1
how,15436,t1,2
how,15436,t2,3
hug,15436,t1,2
hug,15436,t2,1
huggle,15436,t2,10
hup,15436,t2,2
hurt,15436,t2,1
hurts,15436,t2,1
i,15436,t1,1
i,15436,t2,738
i'm,15436,t2,98
i've,15436,t2,1
ice,15436,t1,2
ice,15436,t2,21
idea,15436,t2,1
in,15436,t1,90
in,15436,t2,437
instead,15436,t2,1
is,15436,t1,3
is,15436,t2,110
isn't,15436,t2,1
it,15436,t1,64
it,15436,t2,525
it's,15436,t1,2
it's,15436,t2,98
itchy,15436,t2,8
jaffa,15436,t1,1
jam,15436,t2,1
james,15436,t1,6
jane,15436,t2,2
jealous,15436,t2,3
jelly,15436,t1,5
jelly,15436,t2,3
jess,15436,t2,6
jigsaw,15436,t1,3
jigsaw,15436,t2,23
jigsaws,15436,t2,1
juice,15436,t2,9
juicy,15436,t2,1
jump,15436,t1,7
jump,15436,t2,15
jumped,15436,t1,1
jumped,15436,t2,1
jumper,15436,t2,6
jumping,15436,t1,1
jumping,15436,t2,2
jungle,15436,t1,1
junk,15436,t1,4
just,15436,t2,10
kangaroo,15436,t1,3
keep,15436,t2,6
keeping,15436,t2,2
key,15436,t2,2
keys,15436,t2,6
kick,15436,t2,1
king,15436,t1,2
kip,15436,t2,1
kirsty,15436,t2,5
kitchen,15436,t1,3
kitchen,15436,t2,4
kite,15436,t2,1
knee,15436,t1,1
knee,15436,t2,13
knickers,15436,t1,1
knickers,15436,t2,3
knicks,15436,t1,1
knock,15436,t2,15
knocked,15436,t2,2
knocking,15436,t2,1
know,15436,t2,10
l,15436,t2,1
ladders,15436,t1,1
ladders,15436,t2,5
lady,15436,t2,2
ladybird,15436,t1,4
ladybird,15436,t2,4
lane,15436,t2,1
last,15436,t2,2
laugh,15436,t2,1
leafs,15436,t2,1
leah,15436,t2,1
learn,15436,t2,1
leave,15436,t2,16
leaving,15436,t2,2
leg,15436,t1,1
leg,15436,t2,13
legs,15436,t1,1
legs,15436,t2,6
lemon,15436,t2,10
let,15436,t1,3
let,15436,t2,6
let's,15436,t2,12
letter,15436,t2,6
lid,15436,t1,6
lid,15436,t2,38
lie,15436,t1,1
lie,15436,t2,10
light,15436,t1,1
light,15436,t2,2
like,15436,t1,3
like,15436,t2,40
likes,15436,t2,1
lion,15436,t1,6
lion,15436,t2,8
lions,15436,t2,1
lip,15436,t2,1
lisa,15436,t1,4
little,15436,t2,17
lives,15436,t2,1
liz,15436,t1,83
liz,15436,t2,211
liz's,15436,t1,11
liz's,15436,t2,13
lizard,15436,t2,2
lizards,15436,t2,2
loads,15436,t1,1
lock,15436,t2,1
lollipop,15436,t2,3
long,15436,t1,1
long,15436,t2,12
loo,15436,t2,1
look,15436,t1,13
look,15436,t2,127
looking,15436,t1,1
looking,15436,t2,10
lose,15436,t2,1
lost,15436,t2,2
lot,15436,t1,1
lots_of,15436,t2,2
loud,15436,t1,1
loud,15436,t2,3
love,15436,t1,3
lovely,15436,t2,1
low,15436,t2,1
lucky,15436,t2,32
lucky's,15436,t2,3
lying,15436,t2,1
mad,15436,t1,1
magic,15436,t1,2
make,15436,t1,5
make,15436,t2,37
making,15436,t1,2
making,15436,t2,68
man,15436,t1,1
man,15436,t2,7
manage,15436,t2,1
manners,15436,t2,2
market,15436,t1,4
market,15436,t2,4
master,15436,t1,1
master,15436,t2,1
mat,15436,t1,5
mat,15436,t2,11
matter,15436,t1,1
maybe,15436,t2,2
me,15436,t1,3
me,15436,t2,51
me's,15436,t2,1
meadow,15436,t2,1
mean,15436,t1,1
mean,15436,t2,1
meant,15436,t2,1
meat,15436,t2,3
mhm,15436,t1,1
mhm,15436,t2,22
middle,15436,t1,1
middle,15436,t2,4
mieow,15436,t2,2
might,15436,t1,4
might,15436,t2,7
milk,15436,t1,14
milk,15436,t2,20
mind,15436,t2,2
mine,15436,t1,23
mine,15436,t2,86
mine's,15436,t2,1
minute,15436,t1,2
minute,15436,t2,17
miss_splendid,15436,t2,1
miss_splendid's,15436,t2,1
missing,15436,t2,5
money,15436,t1,2
money,15436,t2,1
monkey,15436,t1,7
monkey,15436,t2,42
monkey's,15436,t2,1
monkeys,15436,t2,6
moo,15436,t2,2
mood,15436,t2,1
moon,15436,t2,2
moose,15436,t2,2
more,15436,t1,62
more,15436,t2,69
morris,15436,t1,4
moss,15436,t2,1
mother,15436,t2,1
mountain,15436,t2,1
mountains,15436,t2,1
mouse,15436,t1,15
mouse,15436,t2,2
mouth,15436,t1,2
mouth,15436,t2,4
move,15436,t2,12
moved,15436,t1,2
muck,15436,t2,4
mucky,15436,t2,2
mud,15436,t2,2
mum,15436,t1,10
mum,15436,t2,41
mum's,15436,t2,1
mummie,15436,t2,8
mummy,15436,t1,23
mummy,15436,t2,89
mummy's,15436,t1,2
mummy's,15436,t2,9
my,15436,t1,18
my,15436,t2,321
name,15436,t1,4
name,15436,t2,2
nana,15436,t1,1
nana,15436,t2,20
nanas,15436,t2,4
nappie,15436,t1,1
naughty,15436,t2,6
nearly,15436,t2,5
neck,15436,t2,1
nectarine,15436,t2,19
need,15436,t2,81
never,15436,t2,3
new,15436,t2,3
next,15436,t2,10
next_to,15436,t2,1
nice,15436,t2,6
night,15436,t2,1
night_night,15436,t1,1
nine,15436,t2,13
no,15436,t1,96
no,15436,t2,402
noise,15436,t2,2
noisy,15436,t1,1
noisy,15436,t2,4
none,15436,t2,4
nose,15436,t1,3
nose,15436,t2,5
not,15436,t1,4
not,15436,t2,81
nothing,15436,t1,1
nought,15436,t2,3
now,15436,t1,1
now,15436,t2,97
number,15436,t2,11
numbers,15436,t2,1
nursery,15436,t2,5
octopus,15436,t2,1
of,15436,t1,13
of,15436,t2,17
off,15436,t1,17
off,15436,t2,115
office,15436,t2,2
oh,15436,t1,37
oh,15436,t2,196
okay,15436,t2,2
on,15436,t1,68
on,15436,t2,561
one,15436,t1,39
one,15436,t2,389
ones,15436,t1,2
ones,15436,t2,22
only,15436,t1,1
only,15436,t2,3
ons,15436,t2,1
oompa,15436,t2,1
open,15436,t1,3
open,15436,t2,13
orange,15436,t1,13
orange,15436,t2,45
oranges,15436,t2,7
other,15436,t2,11
out,15436,t1,69
out,15436,t2,140
outside,15436,t1,1
outside,15436,t2,3
over,15436,t1,3
over,15436,t2,30
ow,15436,t1,4
ow,15436,t2,6
owl,15436,t1,1
owl,15436,t2,1
owls,15436,t2,1
p,15436,t2,1
paddington,15436,t1,1
page,15436,t1,10
page,15436,t2,18
paid,15436,t2,1
paint,15436,t2,6
painting,15436,t2,5
pajamas,15436,t2,2
pan,15436,t1,2
pan,15436,t2,23
panda,15436,t1,3
panda,15436,t2,21
pandas,15436,t2,1
pants,15436,t2,8
paper,15436,t1,3
paper,15436,t2,11
parcel,15436,t1,3
parcel,15436,t2,1
park,15436,t1,1
parrot,15436,t2,1
parrots,15436,t2,1
party,15436,t1,2
party,15436,t2,1
pat,15436,t2,1
patch,15436,t2,1
paws,15436,t2,1
pea,15436,t2,1
pear,15436,t1,4
pear,15436,t2,1
pee,15436,t1,8
peel,15436,t2,3
peep,15436,t2,3
peeping,15436,t2,1
peeppeep,15436,t1,1
peeppeep,15436,t2,6
peeppeeps,15436,t2,1
pees,15436,t1,8
pen,15436,t1,15
pen,15436,t2,19
penguin,15436,t1,12
penguin,15436,t2,12
penguins,15436,t2,2
pens,15436,t2,3
people,15436,t1,5
people,15436,t2,13
peoples,15436,t2,1
pepper,15436,t2,5
percy,15436,t2,28
percy's,15436,t2,1
person,15436,t2,10
pest,15436,t1,1
pet,15436,t2,4
phone,15436,t2,6
pick,15436,t2,2
picnic,15436,t2,2
picture,15436,t1,4
picture,15436,t2,2
pictures,15436,t2,2
piece,15436,t1,1
piece,15436,t2,6
pieces,15436,t1,2
pieces,15436,t2,1
pig,15436,t1,4
pig,15436,t2,10
piglet,15436,t2,1
pill,15436,t2,2
pin,15436,t2,1
pink,15436,t1,9
pink,15436,t2,12
piper's,15436,t2,2
pippa,15436,t2,1
pizza,15436,t1,1
places,15436,t2,1
plane,15436,t1,4
plane,15436,t2,8
planes,15436,t1,1
plate,15436,t2,10
plates,15436,t1,1
plates,15436,t2,2
play,15436,t1,7
play,15436,t2,27
playing,15436,t2,28
please,15436,t2,19
plenty,15436,t2,1
plum,15436,t2,10
plums,15436,t2,2
po,15436,t2,1
pocket,15436,t2,4
polling,15436,t2,1
pond,15436,t1,7
pond,15436,t2,3
poo,15436,t1,4
poo,15436,t2,6
pooed,15436,t1,7
pooed,15436,t2,6
pooh,15436,t1,9
poor,15436,t2,1
pop,15436,t2,1
post,15436,t1,11
post,15436,t2,13
postman,15436,t2,3
postman_pat,15436,t2,9
postman_pat's,15436,t2,2
posts,15436,t2,1
pot,15436,t2,2
pottie,15436,t1,1
pottie,15436,t2,23
pouring,15436,t2,2
pox,15436,t2,1
pram,15436,t1,13
pram,15436,t2,8
present,15436,t1,2
press,15436,t2,5
pretend,15436,t1,1
pretend,15436,t2,5
puddle,15436,t2,2
puddles,15436,t2,2
pull,15436,t2,1
pulling,15436,t2,3
pup,15436,t2,8
purple,15436,t1,8
purple,15436,t2,27
push,15436,t2,2
pushy,15436,t2,1
pussycat,15436,t2,6
put,15436,t1,4
put,15436,t2,250
putting,15436,t2,10
quack,15436,t2,1
quackquack,15436,t1,1
quackquack,15436,t2,1
quick,15436,t2,1
quiet,15436,t1,1
quill,15436,t2,1
quite,15436,t2,3
rabbit,15436,t1,6
rabbit,15436,t2,6
rabbits,15436,t1,2
rabbits,15436,t2,1
rachel,15436,t2,2
rain,15436,t2,6
rained,15436,t2,2
raining,15436,t2,3
rainy,15436,t2,1
reach,15436,t2,1
read,15436,t2,25
reading,15436,t2,1
ready,15436,t2,8
real,15436,t1,1
red,15436,t1,9
red,15436,t2,62
rhymes,15436,t2,4
ribbet,15436,t2,1
ribbetribbet,15436,t1,1
ribbon,15436,t2,1
ride,15436,t1,12
ride,15436,t2,8
riding,15436,t1,4
riding,15436,t2,10
right,15436,t1,2
right,15436,t2,29
ring,15436,t2,2
ring_a_roses,15436,t1,2
rings,15436,t2,3
rip,15436,t1,4
ripe,15436,t1,2
ripe,15436,t2,1
ripped,15436,t1,2
ripped,15436,t2,3
ripping,15436,t2,3
robin,15436,t1,1
robot,15436,t1,1
rock,15436,t1,2
rock,15436,t2,1
rocking,15436,t1,2
rocking,15436,t2,2
rocks,15436,t2,1
roll,15436,t2,12
rolling,15436,t2,2
rolly_polly,15436,t2,6
roo,15436,t1,1
roof,15436,t2,1
room,15436,t1,2
room,15436,t2,14
roses,15436,t2,2
rough,15436,t2,1
round,15436,t1,4
round,15436,t2,27
roundabout,15436,t2,1
row,15436,t1,3
rub,15436,t2,3
rubbing,15436,t2,1
rubbish,15436,t2,3
run,15436,t1,2
run,15436,t2,2
running,15436,t1,4
running,15436,t2,4
sack,15436,t1,1
sad,15436,t2,2
safe,15436,t1,1
salmon,15436,t1,1
salmon,15436,t2,1
same,15436,t2,1
sand,15436,t2,8
sandwich,15436,t1,1
sandwich,15436,t2,1
sandy,15436,t2,1
sasha,15436,t2,6
sat,15436,t2,2
sausage,15436,t2,3
sausages,15436,t2,4
say,15436,t2,1
scarf,15436,t1,2
school,15436,t2,1
scratch,15436,t2,2
scratching,15436,t2,2
scream,15436,t2,1
sea,15436,t2,7
seahorse,15436,t2,1
seaside,15436,t2,2
seat,15436,t2,10
see,15436,t1,1
see,15436,t2,24
see_saw_marjorie_daw,15436,t1,3
see_saw_marjorie_daw,15436,t2,2
see_saw_matter,15436,t1,1
seesaw,15436,t1,16
seesaw,15436,t2,8
self,15436,t2,1
set,15436,t2,1
settee,15436,t2,2
seven,15436,t2,16
shades,15436,t2,3
shadow,15436,t2,1
shake,15436,t2,5
shaking,15436,t2,3
shall,15436,t2,33
she,15436,t1,3
she,15436,t2,14
she's,15436,t2,1
shed,15436,t2,3
sheep,15436,t1,9
sheep,15436,t2,9
shells,15436,t1,1
sheridan,15436,t2,1
shh,15436,t2,3
shining,15436,t2,2
shirt,15436,t2,1
shoe,15436,t2,4
shoes,15436,t2,24
shoo,15436,t2,3
shook,15436,t2,4
shop,15436,t2,6
shopping,15436,t1,5
shopping,15436,t2,30
short,15436,t1,1
should,15436,t2,9
shoulder,15436,t2,3
shoulders,15436,t2,5
shout,15436,t2,3
shouting,15436,t2,1
show,15436,t2,9
shut,15436,t1,1
shut,15436,t2,2
sick,15436,t1,1
sick,15436,t2,2
side,15436,t2,3
silly,15436,t2,1
simon,15436,t2,1
simple_simon,15436,t2,6
sing,15436,t1,8
sing,15436,t2,5
singing,15436,t2,1
sink,15436,t1,3
sir,15436,t1,2
sir,15436,t2,4
sit,15436,t1,4
sit,15436,t2,43
sitting,15436,t2,14
six,15436,t1,1
six,15436,t2,22
skin,15436,t2,11
skin's,15436,t2,1
sky,15436,t2,4
sleep,15436,t1,2
sleep,15436,t2,7
slide,15436,t2,8
slipper,15436,t2,9
slippers,15436,t2,10
slow,15436,t2,1
smacking,15436,t2,1
small,15436,t2,2
smile,15436,t2,3
snail,15436,t2,1
snake,15436,t1,3
snake,15436,t2,29
snap,15436,t2,5
snapped,15436,t2,15
snotty,15436,t2,1
snowing,15436,t1,1
snowy,15436,t2,1
so,15436,t2,3
sock,15436,t2,12
socks,15436,t2,11
soggy,15436,t2,1
some,15436,t1,11
some,15436,t2,46
something,15436,t2,1
son,15436,t2,2
song,15436,t1,8
song,15436,t2,6
songs,15436,t2,26
soon,15436,t1,5
soon,15436,t2,3
sore,15436,t2,16
sorry,15436,t1,1
sorry,15436,t2,10
sorting,15436,t2,2
soup,15436,t1,1
soup,15436,t2,6
space,15436,t1,1
space,15436,t2,1
spider,15436,t1,6
spider,15436,t2,23
spill,15436,t2,1
splash,15436,t1,1
splendid,15436,t2,2
spoon,15436,t1,2
spoon,15436,t2,11
spoons,15436,t1,3
spot,15436,t1,3
spot,15436,t2,32
spot's,15436,t1,3
spots,15436,t2,1
spout,15436,t2,1
sqounky,15436,t1,1
square,15436,t2,3
squash,15436,t1,2
squeaking,15436,t2,1
squirrels,15436,t1,2
squonk,15436,t1,2
sss,15436,t2,2
stair,15436,t1,5
stairs,15436,t1,14
stairs,15436,t2,5
stand,15436,t1,4
stand,15436,t2,13
standing,15436,t2,8
star,15436,t1,3
star,15436,t2,2
start,15436,t2,3
stay,15436,t1,1
stay,15436,t2,4
steady,15436,t1,1
steady,15436,t2,1
step,15436,t2,1
stick,15436,t1,1
stick,15436,t2,4
sticker,15436,t2,4
sticky,15436,t1,1
sticky,15436,t2,5
still,15436,t2,3
stinky,15436,t2,1
stole,15436,t2,2
stone,15436,t2,4
stop,15436,t2,5
stopped,15436,t2,3
story,15436,t2,3
straight,15436,t2,4
straighten,15436,t2,1
strawberry,15436,t1,4
strawberry,15436,t2,13
strawberrys,15436,t2,7
street,15436,t2,1
stroke,15436,t2,1
stroking,15436,t2,1
strong,15436,t2,1
stuck,15436,t1,3
stuck,15436,t2,45
sun,15436,t2,5
sunny,15436,t2,1
sunshine,15436,t2,2
suppose,15436,t2,1
swallowed,15436,t1,1
swim,15436,t2,7
swing,15436,t1,3
swinging,15436,t2,1
switch,15436,t2,1
t,15436,t2,1
ta,15436,t1,2
ta,15436,t2,15
table,15436,t1,18
table,15436,t2,14
tadpole,15436,t2,1
tail,15436,t1,11
tail,15436,t2,1
tails,15436,t2,2
take,15436,t2,23
taking,15436,t2,6
talk,15436,t2,2
talking,15436,t2,2
tank,15436,t1,43
tank,15436,t2,20
tap,15436,t2,3
taste,15436,t2,1
tat,15436,t2,3
tats,15436,t2,1
tatty,15436,t2,3
tea,15436,t1,1
tea,15436,t2,18
teapot,15436,t2,3
ted,15436,t1,2
ted,15436,t2,24
teddy,15436,t1,22
teddy,15436,t2,18
teddy's,15436,t1,3
teddys,15436,t2,2
teeth,15436,t2,2
tell,15436,t1,1
tellie,15436,t1,2
tellie,15436,t2,8
ten,15436,t2,14
tents,15436,t2,2
tera,15436,t2,3
than,15436,t2,4
thank_you,15436,t2,2
that,15436,t1,58
that,15436,t2,141
that's,15436,t1,1
that's,15436,t2,32
the,15436,t1,28
the,15436,t2,389
them,15436,t2,30
then,15436,t2,16
there,15436,t1,188
there,15436,t2,577
there's,15436,t1,1
there's,15436,t2,79
these,15436,t1,1
these,15436,t2,67
they,15436,t2,12
they're,15436,t2,4
they've,15436,t2,1
think,15436,t2,11
thirsty,15436,t2,1
this,15436,t1,24
this,15436,t2,506
thomas,15436,t1,10
thomas,15436,t2,8
thomas_tank,15436,t1,5
thomas_the_tank,15436,t1,1
thomas_the_tank,15436,t2,2
those,15436,t2,52
three,15436,t1,3
three,15436,t2,48
through,15436,t2,4
throw,15436,t2,12
throwing,15436,t2,3
thumb,15436,t1,1
thumb,15436,t2,9
tickle,15436,t2,8
tickly,15436,t2,2
ticktock,15436,t2,3
tidy,15436,t2,1
tidying,15436,t2,1
tiger,15436,t1,7
tiger,15436,t2,16
tigger,15436,t2,1
tight,15436,t2,18
tilly,15436,t1,9
time,15436,t2,5
tin,15436,t1,2
tin,15436,t2,1
tins,15436,t1,1
tins,15436,t2,1
tiny,15436,t1,15
tiny,15436,t2,4
tip,15436,t2,2
tired,15436,t2,5
tissue,15436,t1,1
tissue,15436,t2,4
to,15436,t1,2
to,15436,t2,99
toast,15436,t2,11
toby,15436,t2,1
today,15436,t2,3
toe,15436,t2,10
toes,15436,t1,1
toes,15436,t2,10
together,15436,t2,12
toilet,15436,t1,5
tom,15436,t1,10
tom,15436,t2,15
tom_tom,15436,t1,1
tom_tom,15436,t2,6
tomato,15436,t2,1
too,15436,t2,7
top,15436,t1,3
