word,Estimate,SE,t,n_know
cwash,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
da,-0.121703061210941,0.09676207319342148,-1.2577558251326841,10
dad,0.04129328726849564,0.16633838371340648,0.24824869850630574,3
daddy,-0.11003698627745431,0.07219935339608377,-1.524071630860657,22
daddy's,-0.05390084809012326,0.10308163486865447,-0.5228947732426164,9
dark,-0.059173143600860637,0.10083026627138908,-0.5868589441348249,11
das,-0.046713775135020626,0.1946731165937276,-0.23996007231193497,2
dat,-0.0068712084151282705,0.10713038796437355,-0.06413874294390969,8
dat's,-0.030242243767799656,0.16173560608003187,-0.1869856891798757,3
de,-0.052638577488510814,0.11380791775801864,-0.46252122458151224,7
dem,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
den,-0.029362112500935452,0.16160779921845317,-0.18168747203373056,3
dere,-0.03504735317486646,0.12962113336647227,-0.2703830175267684,5
dere's,-0.06518920649520797,0.16130636383343766,-0.4041328869239238,3
dese,-0.046713775135020626,0.1946731165937276,-0.23996007231193497,2
dey,-0.04885332207745713,0.16003258860306985,-0.30527108574509426,3
di,-0.06518920649520797,0.16130636383343766,-0.4041328869239238,3
did,0.1771585019567874,0.0959776649676984,1.8458305066747631,38
didn't,0.0761036628833867,0.08130582126436817,0.9360173933417817,24
different,-0.06549552740201899,0.10424952303908606,-0.6282573338725289,9
dinner,0.05994306451619187,0.09176492493053362,0.6532241437735495,16
dirty,0.07233542710230509,0.10303364560613448,0.7020563688372329,17
dis,-0.03850071430323943,0.11807886785130055,-0.3260593110676186,6
do,0.031324054428716226,0.09062266350725127,0.3456536501623548,55
does,0.002348122999337259,0.0954664332297308,0.024596320611316093,23
doesn't,0.04020790284284618,0.08861797998709052,0.4537217260955789,25
dog,0.03892245474474793,0.10474510581595821,0.371592108686552,27
dog's,-0.011580575326949887,0.16838578040111007,-0.06877406927926999,3
doing,1.940977268436029e-4,0.09051449448119771,0.0021443828190845413,27
dolly,0.2951928554126186,0.09088223553103524,3.248080922391193,15
don,0.07801412247123922,0.20412186032405574,0.3821938637409394,2
don't,0.028670024105718124,0.09184033613404285,0.31217246487288153,54
doo,-0.12353125878175045,0.14136560917538876,-0.8738423687510045,4
doo+doo,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
door,0.038156925969506886,0.10578076786708107,0.360717044684843,27
dose,-0.04468265504970539,0.14268465428205526,-0.3131566970150686,4
down,0.0431410591481544,0.08784346502955212,0.49111290331774793,50
drink,0.12709059390414165,0.08748716024154402,1.4526770963105464,22
drive,-0.00960558924998746,0.0932594612690129,-0.1029985496300426,15
drum,0.0154105865688336,0.14747459804665522,0.10449654905286326,4
duck,0.014824672191007965,0.097601236250824,0.1518902091865953,13
duh,-0.04863636550370343,0.19611568516627512,-0.24799834578487423,2
eat,-0.012267980017274933,0.10974171757668665,-0.11178957545203505,37
eating,0.1043267399366153,0.09551719957594625,1.0922298852958365,23
eee,0.012240040085715507,0.19798094288924717,0.06182433474196922,2
eh,-0.08960984458454806,0.1022765347706233,-0.8761525288817912,9
eight,-0.10675661545200156,0.09570898131669012,-1.115429440198053,17
either,-0.025439607602370788,0.15098601519563598,-0.16848982714993913,4
elephant,-0.010332000360434218,0.09732284990070318,-0.10616212298525761,20
Ernie,-0.04863636550370343,0.19611568516627512,-0.24799834578487423,2
exercises,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
eye,0.052626740512025816,0.10305099773602214,0.5106863753695594,15
eyes,0.009009637684700575,0.09586003324725446,0.09398742499349823,24
face,0.05950012188728512,0.09763501053230159,0.6094137908409412,18
fall,0.1076443657621002,0.09213000363728098,1.1683964128113986,20
fast,0.10145996399598031,0.1158273737057953,0.8759584263189063,9
faster,-0.02480518278871845,0.14267696521964338,-0.17385555370155392,4
feet,-0.015444017448884814,0.09160228678139665,-0.16859860153645545,16
fell,-0.03133678486603008,0.09309623644407858,-0.3366063555625429,17
fence,0.05639059860537416,0.11589659492925272,0.48655958045874365,7
find,0.0022430964701152163,0.0954261975568712,0.0235060866674311,28
fing,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
finger,0.09742477861375766,0.09884037039369627,0.9856780000489669,14
fingers,-0.027646243367109993,0.12941709007779317,-0.2136212717384676,6
fings,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
finish,0.08818686387187182,0.10496430431302227,0.8401605140818431,13
fink,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
fire,-0.07481894301269497,0.08913336774868923,-0.8394044217385159,19
fire+engine,0.00612389995482365,0.14431621609797873,0.04243390050267137,4
first,0.05719002690349777,0.09380942160037188,0.6096405449244455,15
five,-0.0557033488475786,0.09992417482939775,-0.5574561805757403,25
fix,-0.048921326536815364,0.09266634440067148,-0.5279298201868086,16
floor,0.033188290268217985,0.0963555575946142,0.34443566200765824,18
fly,-0.04267342861966424,0.09690890985754695,-0.44034577091407634,12
food,0.052477243572846256,0.1058521192393334,0.49575997107997755,22
for,0.0073367920605168675,0.09699007086156149,0.07564477472120851,42
forth,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
foundation,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
four,-0.00965557304375765,0.09576763543654464,-0.10082292415119097,27
fox,-0.1392502083043598,0.14650074644743655,-0.950508524230092,4
friends,-0.06114350997844917,0.13783507421501995,-0.44359906450999925,5
from,0.02768517553417465,0.1022380318925771,0.2707913583788843,21
front,-0.08729388475062401,0.11446821822880199,-0.7626036825011007,8
frough,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
frying+pan,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
fuhr,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
fwee,0.3041804413625881,0.19045932186465933,1.5970887556700384,2
game,-0.08408920280975558,0.11536270633923805,-0.7289114955614951,7
garbage,-0.04863636550370343,0.19611568516627512,-0.24799834578487423,2
gawage,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
get,0.0983021884811018,0.09253044164952302,1.062376734928386,48
gets,-0.01977561596490288,0.14331769738446912,-0.13798446616018475,4
getting,0.0846738841562363,0.1031148466790877,0.8211609373745854,22
go,-0.028084229038245798,0.10073834888019295,-0.2787838926330436,62
goes,-0.00834983979653199,0.10393936016166984,-0.08033376175824483,31
going,-0.09680193865240456,0.08683574945117482,-1.1147705785257653,51
gon,-0.028419990918489027,0.19983260809336498,-0.14221898612868403,2
gone,0.03288612461548927,0.09063243881974749,0.362851590928654,26
gonna,0.01299305302902695,0.08880982621194557,0.1463019756171901,30
goo,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
good,-0.019349883881480935,0.10140588436691358,-0.19081618391559887,29
got,-0.0856832281006838,0.08694327368267975,-0.9855072678009021,56
gots,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
green,-0.012582009509211432,0.11893221579914644,-0.10579143274737282,27
ground,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
ha,-0.029194890057220424,0.10235534388598157,-0.28523073587385905,11
had,-0.06394024790817766,0.11039378643611579,-0.5792015109942759,28
hafta,-0.1237386596509236,0.1947720410486138,-0.6352999074443095,2
hah,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
hair,0.2145469519556229,0.08801076958953194,2.4377352107729013,24
hammer,0.08910748033323417,0.12412686175063262,0.7178742705366111,6
hand,0.07185436593395722,0.09411795352048047,0.7634501521361852,22
hang,-0.0038792453918353367,0.16179294163188804,-0.02397660462012868,3
hanging,0.029078905390357533,0.19807601985652135,0.1468067937321296,2
happened,0.04854763619259007,0.12370597088134008,0.3924437587507996,9
happy,-0.06515254843165098,0.09156371156978195,-0.7115542534773434,20
hard,0.005273406279735239,0.10017634096747632,0.05264123473472968,13
has,0.07382500941239362,0.08814036388168535,0.8375845771579993,25
hat,0.0328672691246041,0.10703305905215586,0.30707586436998213,24
have,0.10100433369118916,0.08995957345776663,1.1227747065586935,47
have_to,0.08237420312603648,0.08712912875365153,0.9454266822630684,24
having,0.09736858808116833,0.09109491956244362,1.0688695763590224,15
he,-0.0031043673818323334,0.09724840964586322,-0.03192203752366852,40
he's,-0.05136046619043619,0.09235176147136596,-0.5561395405149983,31
head,-0.15952658251710453,0.11061741546701474,-1.4421470782299566,29
hear,-0.00983770443895384,0.11068374057611949,-0.08888120683081041,10
heavy,-0.0321661437264432,0.10301154178577006,-0.31225766713926234,11
help,-0.07244946793168817,0.10456121744935563,-0.6928904396773993,27
her,0.09202107079279948,0.10234913633234805,0.8990898613349185,29
here,-0.06099919204458839,0.10211545168240979,-0.5973551606499528,44
here's,0.025794338015884013,0.0961057928021836,0.26839524719365243,24
hey,-0.014832043677084496,0.10120076050079693,-0.14656059503592067,22
hi,-0.09998624599456006,0.09219160442811955,-1.084548279800444,16
high,0.04862909977861664,0.11711096464714506,0.41523951173262,9
him,-0.013163310182904843,0.09471934189455017,-0.13897172340533562,33
his,-0.0013652988668945622,0.09391642611586659,-0.014537380981790827,32
hit,0.04065669318165167,0.09562228087725866,0.42518012338399297,14
hitting,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
hm,-0.08712593343103579,0.09238331299964728,-0.9430916753479975,19
hold,-0.060321603995233314,0.10568480158336428,-0.5707689572341352,23
hole,0.023053224928250567,0.09512400742944188,0.24234917715541232,14
holes,0.11965256735334492,0.1660616081716634,0.7205311852072159,3
home,0.030941352345185556,0.09868235991365357,0.3135449169665079,22
hoo,-0.11061345208460496,0.1960165572108186,-0.5643066772448136,2
hop,-0.006625814998387336,0.10355533301744632,-0.06398332954297065,9
horn,0.055714548492625464,0.2003233676922792,0.2781230623988396,2
hose,0.008980219818820707,0.16411178120875194,0.054720141068956965,3
hot,0.12833770272956818,0.09907322955962541,1.2953822470512126,20
hotter,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
house,-0.05903243576299295,0.10559418894817452,-0.5590500419674229,33
how,-0.1273055655739977,0.10693778032985053,-1.1904638863956456,29
huh,-0.06756899207724598,0.08798425216376803,-0.767966885158921,17
Humpty,-0.02601388416400438,0.14950878908719387,-0.17399568495490272,4
hurt,0.05289162680905089,0.10043845645631572,0.5266073242777816,21
i,-0.08804816119105084,0.1289421340951491,-0.6828501932973923,5
I,0.016214358684293436,0.11606390388759488,0.13970199296412306,66
I'll,-0.10660151684017093,0.08442977679669113,-1.2626056929757123,23
I'm,-0.11406674362277007,0.07498474247149418,-1.5211993782086148,45
ice+cream,0.05705362654524733,0.10027973307447591,0.5689447388424405,14
if,-0.06323263416319154,0.10442225283678004,-0.6055475001293927,14
in,-0.035746252389945124,0.09298384397867934,-0.3844350895854718,57
inside,-0.053550324940551126,0.09744285806696446,-0.5495561809542819,14
into,-0.10502650247842592,0.09422544621594554,-1.1146299295598616,11
is,0.025982937808934476,0.09549614904183566,0.27208361875986936,49
it,-0.12825563323478076,0.1080213536066728,-1.1873174048696427,64
it's,-0.01835773987144058,0.08742952600388809,-0.20997185631115273,47
Jason,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
juice,-0.01282639194446033,0.09155429106706553,-0.14009602166068563,20
jump,0.10332425470399824,0.09169464920052482,1.1268297071298121,18
just,-0.015530138719727186,0.10213322141287783,-0.15205766062098394,30
Kevin,-0.07963103180735762,0.19892612090346412,-0.400304552492638,2
key,0.03907306404178918,0.1324027675529988,0.295107608125705,5
keys,-0.057423010128119005,0.1935702254516686,-0.29665208062929393,2
kick,0.05770044730207792,0.12204618753122486,0.47277549974525485,7
kids,-0.04282233783350807,0.14327229766993932,-0.29888777195546323,4
kind,-0.05005312478340119,0.10640722086840948,-0.47039218179845466,8
kitchen,-0.0226117688071996,0.10092580741427394,-0.2240434769511848,11
kitty,-0.08583240746918769,0.11499928117359669,-0.7463734259314172,7
knees,0.07801412247123922,0.20412186032405574,0.3821938637409394,2
knife,0.07451631964136482,0.12598818390459454,0.5914548280003213,7
know,-0.11754136711917025,0.10179401602412638,-1.154698200445413,39
last,0.049976586808272445,0.1063436395212285,0.4699536994715705,10
later,0.046989878885531654,0.10424142348405557,0.45077932855280967,12
leave,0.02493251323209116,0.0988723702552524,0.25216866115098185,14
legs,0.017859026546941933,0.10282295483467231,0.17368715551558725,12
let,0.15436681684088482,0.0887516830370768,1.7393114311578377,25
let's,0.08197731431655267,0.08826040596849243,0.9288118881508123,27
light,-0.01511027995869514,0.10064222260154926,-0.1501385757200332,15
like,0.1282808663705348,0.09619240993432575,1.3335861577656394,45
likes,-0.008328110122293678,0.11955914924413373,-0.06965681986652564,7
lil,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
little,0.030420571022249043,0.10273589462628852,0.29610460037270064,36
live,0.03149410039929623,0.12184743986233981,0.25847158081349497,7
lives,-0.10480326539755802,0.1320836053416635,-0.7934615740270048,5
long,-0.026296213188231107,0.10679867856187455,-0.246222271121044,15
look,-0.07290974403558283,0.08411058898914837,-0.8668319282009708,54
looking,0.02260061488337084,0.0974467597824477,0.23192782329373773,15
ma,-0.004290213909022653,0.17280419782482842,-0.024827023666240112,3
mad,-0.07653378386998567,0.16599952392312448,-0.46104821303842414,3
madam,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
made,0.06851949340493974,0.09679481079511836,0.70788395413027,20
make,0.1627534727539507,0.11609074120315274,1.4019505006789525,37
makes,-0.02487551293125082,0.12220807227099637,-0.2035504894970389,7
making,0.1078084837273843,0.10296388386137444,1.0470514483751643,26
man,0.07549976401426499,0.10919050567641901,0.6914498980159047,24
mark,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
Marty,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
mask,0.055714548492625464,0.2003233676922792,0.2781230623988396,2
mason,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
me,0.08949848672767576,0.09188010073653506,0.9740791097335804,62
means,-0.1232214371819791,0.16162979845931189,-0.7623683154749366,3
meow,0.056770688353381386,0.11561797597602803,0.49101956572178784,8
mhm,0.10915498764849624,0.10402394300642895,1.0493256119098482,19
milk,-0.026686404482739436,0.11435010808006643,-0.23337454533977325,26
mill,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
mine,0.1852192039143367,0.08194166617407767,2.2603787860605036,33
minute,0.1639313243872372,0.09456480284467683,1.7335342480065785,13
mm,0.01777349837350934,0.06643845966266049,0.26751821857029506,29
mom,-0.13222799869151514,0.10482686277119874,-1.2613942189620204,8
momma,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
mommy,-0.08924430053084872,0.09348320366742384,-0.9546559919827368,12
mommy's,-0.11917703799140467,0.1589633459781064,-0.749713949829784,3
more,0.06732918995599281,0.09166018898597612,0.7345521616401433,44
motor,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
motorcycle,-0.058926314535909755,0.1601923971541685,-0.367847136210836,3
mouf,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
mouth,0.05742076600417273,0.09367953893692325,0.6129488536748195,20
move,0.0714698947611164,0.09264480800133666,0.7714398281238302,16
moving,0.03378754894773112,0.1674662409534071,0.20175737363766102,3
much,0.07192244537178995,0.10390768390832872,0.6921763883722271,13
muh,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
my,-0.10258014441398458,0.10610030361826314,-0.9668223456085131,64
myself,0.003411296982408152,0.09604768441079059,0.035516701972930706,13
name,0.04953330956589434,0.09134842745263365,0.5422458924274154,20
need,-0.11583280788334437,0.11577461353778068,-1.0005026520390388,32
new,-0.0019455534055389735,0.09605793888664058,-0.020253957435365656,23
next,-0.005268892619464869,0.09080969532754053,-0.05802125643589658,20
next_to,0.06995332962394182,0.1730704836289007,0.4041898315482632,3
no,-0.20315140994625114,0.10488586468530045,-1.9368807279778513,67
noise,0.03784242237227205,0.09632507522894154,0.39286159167101303,15
noisy,-0.05711646624376908,0.11408997877285491,-0.5006264954916323,7
nope,-0.06177252389353825,0.10543423010605646,-0.5858868019560741,8
not,-0.10396365421456408,0.09224348344342505,-1.1270568969603936,49
nother,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
now,-0.06828738378583155,0.09026268478155598,-0.7565405787684392,47
nuh,-0.046713775135020626,0.1946731165937276,-0.23996007231193497,2
nut,-0.050042772673947813,0.16062845676560072,-0.31154363107013733,3
of,0.21909924433539016,0.08940528128797466,2.450629774651353,41
off,0.028944715650106537,0.08994440044854658,0.3218067551260692,42
oh,-0.13175156558875084,0.08424038269514385,-1.5639953354146603,61
okay,0.06626075617612426,0.10022798290178637,0.6611003659631993,28
on,0.053454107923910164,0.10687228120539789,0.5001681195629827,64
one,0.06123838763830683,0.0907948854615605,0.6744695731152511,56
ones,-0.002481408682719952,0.08920292827325886,-0.027817569790069607,22
oo,-0.0516405330322545,0.16345345936588437,-0.31593417008482594,3
open,0.05918445329792847,0.11028250205431037,0.5366622283268668,33
or,0.012251546963744676,0.10684750750413297,0.11466385365396356,16
orange,0.032798339587333254,0.09516312183509308,0.34465388434995925,27
other,-0.05122454901985039,0.09707503993729406,-0.5276799170305678,29
ouch,0.012967816896632607,0.12158965757085397,0.10665230214235835,8
our,-0.023981509482381667,0.09696227890845878,-0.24732823683963118,15
out,0.03955446489268924,0.09206836916310156,0.42962056624048,48
out_of,0.041977826294662096,0.11992151824037083,0.35004415313123116,6
outside,0.013585584921371232,0.09063031004150514,0.1499011193402027,24
over,0.060373615249530915,0.12365231674719646,0.48825300518196524,32
ow,-0.06905692829646563,0.08046239553766377,-0.8582509610236582,19
page,-0.07363221582436419,0.09670770543630966,-0.7613893380280575,14
paint,0.10620327328785861,0.10156463013397629,1.0456718362264834,12
pancake,-0.04863636550370343,0.19611568516627512,-0.24799834578487423,2
pancakes,0.0032658191246128353,0.16568902277033848,0.019710534047506494,3
pants,-0.06339828788463679,0.11019893482150675,-0.5753076287654261,10
paper,0.09612158049732981,0.09559003271993709,1.0055607029547744,20
part,-0.06322666467669506,0.10440227410637672,-0.6056062017602477,8
pate,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
people,-0.06548599268994951,0.09119124783870211,-0.7181170807727105,16
peoples,-0.1288187896413847,0.14021850613993295,-0.918700342683927,4
pertend,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
pick,0.03850948153601402,0.11418775272926095,0.33724703933284306,17
picture,-0.026046147430956696,0.08623352742986283,-0.30204200393102404,19
pie,-0.035585142918143936,0.12120884801258826,-0.2935853570231788,6
piece,-0.027539275544143992,0.09461192763817733,-0.29107614897628914,19
pig,0.0010643507705651923,0.10064224603956486,0.010575586420704192,15
place,0.010262871453013953,0.1282283297479653,0.08003591307151688,7
plate,0.022578662440669344,0.12128727267520992,0.18615854691639241,7
play,0.047250148086261705,0.11038419269478662,0.4280517611512441,33
play+dough,0.025221082489780746,0.13203620805527919,0.19101641028059146,5
playing,-0.02251454273054845,0.10049482721386079,-0.22403683209122552,24
plug,0.12279450840287008,0.19708716997138045,0.6230466875175152,2
policeman,0.021368926594116232,0.17236597928011188,0.1239741547802168,3
pop,0.007063869956290724,0.09612165180451306,0.07348885317385968,12
popped,-0.020015816128465896,0.1442324516546752,-0.13877470637737094,4
pot,0.06240512208867012,0.1387955825879191,0.4496189354523587,5
present,-0.03416383918871919,0.10611029738323462,-0.32196535144304533,11
pretty,0.060377771223779575,0.10703997957852565,0.5640674770447411,11
probably,-0.06041824824296671,0.12957582911731305,-0.4662771494849268,5
pu,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
pull,0.05841572151746609,0.09725633542030336,0.6006366707630559,12
pulling,0.07801412247123922,0.20412186032405574,0.3821938637409394,2
puppet,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
push,-0.014608630916013391,0.0852661035172187,-0.17132987568809585,17
pushing,0.0154105865688336,0.14747459804665522,0.10449654905286326,4
put,0.08936304727459915,0.09282184073134464,0.9627372886651072,49
putting,0.08225061477293613,0.09113562162119876,0.9025078592738109,17
read,0.09812050102501861,0.0885922191173237,1.1075521304537648,29
record,-0.057423010128119005,0.1935702254516686,-0.29665208062929393,2
refrigerator,-0.07647526217489534,0.16033301466677752,-0.47697763516662495,3
right,-0.03887114199671126,0.12199995661403032,-0.31861603131292404,35
roar,-0.11300757277048722,0.12930551670361706,-0.8739578608197623,5
room,0.04647272647770906,0.09587703601888509,0.4847117558844355,16
