word,Estimate,SE,t,n_know
is,0.03957136343784117,0.18433879786858803,0.21466649395235243,11
it,0.27391702845235405,0.14414554833034174,1.900280873222751,17
it's,0.3051067540089403,0.13671086936948695,2.231766613847884,8
Jack,0.5192468681274783,0.3593260551581554,1.445057659119472,1
jammie,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Jim,0.5192468681274783,0.3593260551581554,1.445057659119472,1
juice,0.1031599417088354,0.18064295921496445,0.5710709244198964,4
jump,0.26060252132518164,0.21186010840044475,1.2300688567222244,3
kak,0.5192468681274783,0.3593260551581554,1.445057659119472,1
kangaroo,0.5192468681274783,0.3593260551581554,1.445057659119472,1
kitchen,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Kix,0.5192468681274783,0.3593260551581554,1.445057659119472,1
lady,0.295972713556508,0.1781131188937684,1.6617120366806575,4
Lassie,0.5192468681274783,0.3593260551581554,1.445057659119472,1
let,0.14077338513420828,0.17966489596968416,0.7835330567745508,5
like,0.32463994246712435,0.17868117762931893,1.8168670409180008,9
lion,0.22462349625158826,0.19358045035171226,1.1603625048060098,3
little,0.2456297992166596,0.16342086247261395,1.5030504398287716,6
living+room,0.5192468681274783,0.3593260551581554,1.445057659119472,1
long,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
look,0.1699834132578942,0.1279967277630724,1.3280293662861524,13
lunch,0.5192468681274783,0.3593260551581554,1.445057659119472,1
mailbox,0.5192468681274783,0.3593260551581554,1.445057659119472,1
make,0.4146174585672674,0.17641577119234753,2.3502289832988157,6
making,0.3323065942648181,0.2351279047403023,1.4133013885861367,3
Mama,0.10143343037299364,0.15291071251673943,0.6633507143058374,10
man,0.2609598317301011,0.17854263841195495,1.46161070571828,6
many,0.5192468681274783,0.3593260551581554,1.445057659119472,1
manys,0.5192468681274783,0.3593260551581554,1.445057659119472,1
may,0.5192468681274783,0.3593260551581554,1.445057659119472,1
me,-0.0554667755329132,0.12849661033735202,-0.4316594452358861,13
mhm,0.1576124237115912,0.1794581621978008,0.8782683483511272,5
milk,0.09855397161752842,0.20264296965650083,0.4863429103145636,4
mine,0.12003895858146237,0.1474587234259111,0.8140512530733696,8
minute,0.4045440806283844,0.2463021685997928,1.64247064054768,2
mm,-0.04074503569061589,0.13461035599639765,-0.30268871506220724,13
Mom,-0.11639857762862624,0.2050991058499057,-0.5675235742558931,3
moo,0.13887516334276986,0.21185086952637577,0.6555326567846808,3
more,0.24793149282769447,0.11707529347595647,2.1177097700687098,16
move,0.32694402793063687,0.2357769915913429,1.3866663821773921,2
mustache,0.5192468681274783,0.3593260551581554,1.445057659119472,1
my,-0.04501519431964484,0.15522804881157012,-0.28999394545175505,12
name,0.3265565482843736,0.20209025018642268,1.6158946212552767,4
nap,0.3663748595578575,0.2575212564160494,1.4226975460462379,2
napkin,0.5192468681274783,0.3593260551581554,1.445057659119472,1
napkins,0.5192468681274783,0.3593260551581554,1.445057659119472,1
need,0.2565592951707573,0.20758783114206905,1.235907200143987,5
new,0.5192468681274783,0.3593260551581554,1.445057659119472,1
no,-0.02341038901204631,0.15305571763920317,-0.1529533778491791,28
nose,0.20861677004737494,0.20209154456287307,1.032288463619871,3
not,0.15476685148872033,0.1908090245244056,0.811108656283313,8
now,0.21074111165967238,0.1830885094849532,1.1510340668156007,7
of,0.35823862423745406,0.2162075401215252,1.6569201242292313,6
off,0.1724043806773091,0.17338806926008155,0.9943266651104067,7
oh,0.04840166364344087,0.12323440916453124,0.39276095022145496,28
okay,0.1245712026474099,0.17932638683598517,0.6946618668079492,7
on,0.3343414533954461,0.19306485723155434,1.7317571835170924,14
one,0.08488586017907397,0.2165817698471824,0.3919344653936869,16
open,0.4010173866131505,0.20206014916656043,1.9846436235310676,7
orange,0.2961500758641701,0.14769907656786227,2.0050909101527123,6
other,0.3046046292483161,0.20229619325320103,1.5057358438132458,3
out,0.2846997927923394,0.17645237113453804,1.6134653842382596,10
over,0.10599586892566859,0.21741788121277708,0.48752139582270704,5
paddle,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Pap,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Papa,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
paper,0.2529138828450707,0.21934848117772776,1.1530231779455382,4
party,0.4045440806283844,0.2463021685997928,1.64247064054768,2
peanut+butter,0.5192468681274783,0.3593260551581554,1.445057659119472,1
pee+pee,0.5192468681274783,0.3593260551581554,1.445057659119472,1
peek,0.5192468681274783,0.3593260551581554,1.445057659119472,1
peekaboo,0.5192468681274783,0.3593260551581554,1.445057659119472,1
peel,0.5192468681274783,0.3593260551581554,1.445057659119472,1
pencil,0.5192468681274783,0.3593260551581554,1.445057659119472,1
penny,0.28131049966788735,0.28860154695357526,0.9747366313082835,2
piece,0.1630640498148829,0.24636874217421542,0.6618698799849169,3
pillow,0.38852333553189033,0.23411527077826394,1.6595386291561898,2
pipe,0.5192468681274783,0.3593260551581554,1.445057659119472,1
plate,0.4045440806283844,0.2463021685997928,1.64247064054768,2
play,0.2544610021747825,0.19847694548255182,1.282068310534093,6
playing,0.38852333553189033,0.23411527077826394,1.6595386291561898,2
please,0.12985987792864254,0.1550218006337338,0.8376878438888687,7
