target_child_id,words_in_norms_t1,total_words_t1,mean_log_word_freq_t1,log_centrality_t1,log_total_words_t1,words_in_norms_t2,total_words_t2,mean_log_word_freq_t2,log_centrality_t2,log_total_words_t2,delta_resid_group,age_t1,age_t2,mtld_diff,age_diff,log_mtld_t2,log_mtld_t1,log_num_trigrams_t1,log_num_trigrams_t2,mean_log_freq_trigrams_t1,mean_log_freq_trigrams_t2,log_transcript_length_t1,log_transcript_length_t2,log_n_adult_trigrams_t1,log_n_adult_trigrams_t2
15120,124,140,4.170870297029703,-1.821207828061517,4.941642422609304,141,157,4.171278225806452,-1.8264480490214134,5.056245805348308,low,685.124437257439,826.811820879279,-9.56060607534968,141.68738362184,2.8118218680707883,3.2657904391556314,9.657650950674242,10.630238740509851,0.8363790986267794,0.6992737922240145,5.545177444479562,6.003887067106539,1.9459101490553132,3.6888794541139363
15134,69,81,4.594069811320755,-1.8120336498495206,4.394449154672439,126,150,4.3907528846153845,-1.8219320410813258,5.0106352940962555,low,727.061902811146,821.811824986139,-8.57774999028754,94.7499221749932,3.180869835538994,3.485704857037351,9.015541293671115,10.569725916538856,0.8905626340723214,0.7710927919898809,4.912654885736052,5.857933154483459,2.8903717578961645,3.58351893845611
15156,34,37,4.490072727272727,-1.8354283807776492,3.6109179126442243,25,27,4.8272315789473685,-1.8019559880477185,3.295836866004329,high,743.499389309842,818.374327809606,18.8338823110478,74.8749384997639,3.409807350140501,2.4358504927988047,5.924255797414532,7.5953872788539725,0.8069895147938425,0.9335164296692592,4.23410650459726,3.6109179126442243,-Inf,0
15170,140,152,3.981228318584071,-1.837451085668899,5.0238805208462765,39,41,4.4037375,-1.8240766392909633,3.713572066704308,low,688.124434793322,820.374326166862,-10.0813600176866,132.24989137354,2.682846346738922,3.207128157821466,9.356084386028888,9.69818391935025,0.823938905651327,0.7974792488668584,5.616771097666572,4.30406509320417,2.4849066497880004,1.0986122886681098
15197,34,41,4.50488,-1.8971440913815325,3.713572066704308,29,33,4.341675,-1.9044257138497038,3.4965075614664802,low,698.770259382465,825.811821700651,-0.431431084437095,127.041562318186,1.8144670201004716,1.882397397073329,6.169610732491456,6.9726062513017535,1.135717575514694,0.9012028529261247,4.919980925828125,4.418840607796598,0,0
15206,125,145,4.354180392156863,-1.8284622509598383,4.976733742420574,64,71,4.6844283018867925,-1.7922288448914847,4.2626798770413155,high,664.811953941559,826.811820879279,12.2010980825519,161.99986693772,3.2404593965353734,2.591093558606621,9.799015530939418,10.352203702638608,0.7538915926602625,0.7357179654163016,5.820082930352362,4.882801922586371,2.8903717578961645,2.302585092994046
15217,26,34,3.6925117647058823,-1.8666462002786488,3.5263605246161616,103,121,4.567370786516854,-1.7967504162453776,4.795790545596741,high,642.186972525103,821.37432534549,3.88845778790708,179.187352820387,3.439765340746145,3.3065636804519616,4.762173934797756,10.180096038519288,0.8767795992050609,0.8519852071338242,3.8066624897703196,5.459585514144159,0,3.4965075614664802
15227,25,30,4.4524888888888885,-1.8631049491781755,3.4011973816621555,54,65,4.442975,-1.819150105907303,4.174387269895637,low,674.405696061521,831.811816772418,1.48364176507439,157.406120710898,1.9500095275426879,1.7129169599922216,5.147494476813453,7.932721027481948,1.049138396024061,0.9205725545959174,4.499809670330265,5.37989735354046,0,0.6931471805599453
15392,646,762,3.5317102739726027,-1.8442602143955151,6.635946555686647,1000,1204,3.4014051502145923,-1.8504129376889507,7.093404625868766,high,713.561913899669,826.115392879877,5.11407481799236,112.553478980208,3.0076768733652917,2.7164316193785605,11.846393192571142,12.63627264175785,0.5634916895344302,0.470932885873612,9.03145291191651,9.934550077987947,5.030437921392435,7.1316985104669115
15397,387,423,3.621250144927536,-1.8590115117604773,6.0473721790462776,841,989,3.4906313725490197,-1.8537169993971896,6.8966943316227125,high,727.530652426128,827.901105698856,4.66362792914714,100.370453272728,2.7381929553323143,2.3791198176973998,10.863086785010477,12.282982759443607,0.6268591072677473,0.5075924728873692,8.16961956172385,9.856815144337697,3.9889840465642745,6.885509670034818
15400,245,278,3.646710747663551,-1.8512188934736178,5.627621113690637,1014,1197,3.396759630032644,-1.8465869196562583,7.087573705557973,high,740.999391363272,827.98146277571,5.47703279214644,86.9820714124373,2.7417471278626673,2.3062816221841973,10.272081185868387,12.580765782471536,0.6928394451300078,0.48914885427804367,7.470793774195062,9.791493975575204,2.995732273553991,6.641182169740591
15404,611,758,3.5491477941176472,-1.8486881114357676,6.630683385642372,891,1081,3.466253531598513,-1.8487035868300175,6.985641817639208,high,688.244226361595,822.037786339002,3.82670714625839,133.793559977407,2.7663981005788845,2.4910998378349825,11.678168680229431,12.358858108158087,0.5385581374098913,0.491470059272979,9.790094865181038,10.209795089111074,5.998936561946683,7.188412736496954
15412,337,378,3.771789527027027,-1.8408823696497725,5.934894195619588,769,896,3.5560827285921626,-1.8395828398562342,6.79794041297493,high,714.66191299616,820.503232310982,4.09649355244935,105.841319314822,2.6167797800856487,2.261249333611109,10.950016761334012,12.339068269656384,0.6543289193286644,0.4992804816953849,8.131236549696116,9.838362192575666,3.332204510175204,6.0063531596017325
15418,419,479,3.479,-1.8407618716443708,6.171700597410915,1090,1300,3.267278748758689,-1.8462685583127285,7.170119543449628,high,737.353561024525,822.456055226217,4.59841953125741,85.1024942016921,2.9176356057564092,2.6318227084943353,11.179743808447082,12.471440088247848,0.6470528095109165,0.4761242441786655,7.879291485082271,9.677151410322754,3.912023005428146,6.588926477533519
15423,436,502,3.4560897506925206,-1.8469328306029031,6.218600119691729,1034,1276,3.414455214050494,-1.8434880914915728,7.151485463904735,high,721.149407667509,826.065988158552,7.01065501437062,104.916580491044,2.9497706007607674,2.492454453755336,10.922280719644574,12.525834611445367,0.6429125514282684,0.4737960870111862,7.931644021454311,9.51125944745996,3.784189633918261,6.52649485957079
15430,350,395,3.6414047923322683,-1.848712761018335,5.978885764901122,719,812,3.4057015384615386,-1.853397888407658,6.699500340161678,low,734.030647087209,816.483704362513,-0.286710354978473,82.4530572753034,2.469344513353062,2.49332199869168,11.087038237720428,11.965579455880851,0.63713114459753994,0.5373842927247413,8.139148678884066,9.23921933152656,4.48863636973214,5.768320995793772
15436,432,488,3.5552751937984497,-1.8538212157102634,6.1903154058531475,981,1129,3.344231222222222,-1.8526004620709096,7.029087564149662,high,726.780653042157,823.274323784883,4.15655672561659,96.4936707427258,2.6172779932314194,2.255685182697632,11.001733107298913,12.383017272511303,0.6141771078070757,0.48620680847453235,8.124743020385568,9.83649268371185,3.7376696182833684,6.70073110954781
15449,96,110,4.286467142857143,-1.8472391247498308,4.700480365792417,315,369,3.7021907063197026,-1.860972311316606,5.910796644040527,low,723.541072369727,825.186822214009,1.30465157512498,101.645749844282,2.199413897381741,2.0431760632266838,9.048291920021784,10.498994340453384,0.8163040685246791,0.641542968633657,7.640123172695364,9.498971993463552,2.1972245773362196,4.127134385045092
15455,499,570,3.492696788008565,-1.8549404749830656,6.345636360828596,994,1163,3.338170184983678,-1.850042532986939,7.0587581525186645,high,709.999416825808,819.807362346836,4.34195946407997,109.807945521029,2.9063724316852677,2.6353625979963375,11.323579293239309,12.336548123600519,0.5973231168646719,0.4768337842647991,8.755107121633896,9.809121926500406,4.969813299576001,6.80128303447162
15480,1216,1460,3.2962971000935455,-1.8559174534995917,7.286191714702382,2048,2555,3.114959012629162,-1.8596606214802933,7.845807502637805,high,740.499391773958,809.008016058395,2.95442158573232,68.5086242844366,3.043245967328095,2.8914150821742597,12.695722639863787,13.133932199773405,0.4775060361466017,0.40594384677778517,9.92749700499648,10.93029946092149,6.981934677156389,8.122074375362217
15513,1372,1759,3.2241383820998277,-1.8646270112397936,7.472500744737558,2429,3376,3.010062749878108,-1.864213414589975,8.124446855715847,high,740.285106235681,805.139141312207,3.18959215699136,64.8540350765259,2.7015034583162967,2.460658991185615,12.593254970793236,13.157993035044404,0.4709495567069715,0.39901733863550637,10.351245572834545,11.678677163435019,5.7745515455444085,8.319473692442186
15532,503,584,3.706097004608295,-1.836379814581225,6.369900982828227,722,843,3.550595918367347,-1.842447121112777,6.736966958001855,high,710.489801038404,815.459856519263,3.50694426122835,104.970055480859,2.7087045893915085,2.442596984606856,11.728093294606746,12.358081032285398,0.5836292912398465,0.5001489614337219,8.828201089171515,9.28628237555134,4.7535901911063645,6.415096959171596
15614,104,123,4.4427635294117644,-1.8123011214843054,4.812184355372417,180,205,3.9893273291925464,-1.8253020608855821,5.3230099791384085,low,736.999394648761,785.082688487786,-0.435249476225952,48.0832938390248,2.2476543583008914,2.2926111748578046,10.055951095662596,11.090507465209402,0.8266638246554268,0.6987927847549403,6.2285110035911835,6.836259277277067,3.258096538021482,3.713572066704308
15657,184,211,3.6909830303030304,-1.8427688955745134,5.351858133476067,327,375,3.722624918032787,-1.8286350394886082,5.926926025970411,low,718.395243263038,839.061810817471,-30.2101610631142,120.666567554433,3.7270914062541625,4.273441728528246,8.963672275615016,11.185254384302084,0.6031461513884739,0.6107691654298448,6.07993319509559,7.325807502595773,1.9459101490553132,5.187385805840755
15658,299,337,3.6136507246376812,-1.8420898771706813,5.820082930352362,314,367,3.7849618374558305,-1.824108639739152,5.905361848054571,high,698.436926322923,839.061810817471,-9.93591928759583,140.624884494548,3.8382445866498154,4.032110830661028,10.294042047908539,11.495351951353065,0.6091673163311937,0.600390928663127,6.78105762593618,7.208600337960199,3.5263605246161616,5.214935757608986
