log_total_words_t1,log_transcript_length_t1,mean_log_word_freq_t1,log_mtld_t1,log_n_parent_trigrams_t1,log_n_kid_trigrams_t1,age_t1,log_centrality_t1,log_total_words_t2,log_transcript_length_t2,mean_log_word_freq_t2,log_mtld_t2,log_n_parent_trigrams_t2,log_n_kid_trigrams_t2,age_t2,log_centrality_t2,age_diff,mtld_diff,mtld_t2,mtld_t1
6.635946555686647,9.03145291191651,3.5317102739726027,2.7164316193785605,11.846393192571142,5.0369526024136295,713.561913899669,-1.8442602143955151,7.093404625868766,9.934550077987947,3.4014051502145923,3.0076768733652917,12.63627264175785,7.132497551660044,826.115392879877,-1.8504129376889507,112.553478980208,5.11407481799236,19.2403244284677,14.1262496104754
6.0473721790462776,8.16961956172385,3.621250144927536,2.3791198176973998,10.863086785010477,4.007333185232471,727.530652426128,-1.8590115117604773,6.8966943316227125,9.856815144337697,3.4906313725490197,2.7381929553323143,12.282982759443607,6.88653164253051,827.901105698856,-1.8537169993971896,100.370453272728,4.66362792914714,14.4590246929605,9.79539676381337
5.627621113690637,7.470793774195062,3.646710747663551,2.3062816221841973,10.272081185868387,3.044522437723423,740.999391363272,-1.8512188934736178,7.087573705557973,9.791493975575204,3.396759630032644,2.7417471278626673,12.580765782471536,6.642486801367256,827.98146277571,-1.8465869196562583,86.9820714124373,5.47703279214644,14.5140664899504,9.03703369780395
6.630683385642372,9.790094865181038,3.5491477941176472,2.4910998378349825,11.678168680229431,6.0014148779611505,688.244226361595,-1.8486881114357676,6.985641817639208,10.209795089111074,3.466253531598513,2.7663981005788845,12.358858108158087,7.1891677384203225,822.037786339002,-1.8487035868300175,133.793559977407,3.82670714625839,14.9012560121143,11.074548865856
5.934894195619588,8.131236549696116,3.771789527027027,2.261249333611109,10.950016761334012,3.367295829986474,714.66191299616,-1.8408823696497725,6.79794041297493,9.838362192575666,3.5560827285921626,2.6167797800856487,12.339068269656384,6.008813185442595,820.503232310982,-1.8395828398562342,105.841319314822,4.09649355244935,12.6915626765315,8.59506912408211
6.171700597410915,7.879291485082271,3.479,2.6318227084943353,11.179743808447082,3.9318256327243257,737.353561024525,-1.8407618716443708,7.170119543449628,9.677151410322754,3.267278748758689,2.9176356057564092,12.471440088247848,6.590301048196686,822.456055226217,-1.8462685583127285,85.1024942016921,4.59841953125741,17.4975003318237,12.8990808005663
6.218600119691729,7.931644021454311,3.4560897506925206,2.492454453755336,10.922280719644574,3.8066624897703196,721.149407667509,-1.8469328306029031,7.151485463904735,9.51125944745996,3.414455214050494,2.9497706007607674,12.525834611445367,6.52795791762255,826.065988158552,-1.8434880914915728,104.916580491044,7.01065501437062,18.1015713396591,11.0909163252885
5.978885764901122,8.139148678884066,3.6414047923322683,2.49332199869168,11.087038237720428,4.499809670330265,734.030647087209,-1.848712761018335,6.699500340161678,9.23921933152656,3.4057015384615386,2.469344513353062,11.965579455880851,5.771441123130016,816.483704362513,-1.853397888407658,82.4530572753034,-0.286710354978473,10.8146999348786,11.101410289857
6.1903154058531475,8.124743020385568,3.5552751937984497,2.255685182697632,11.001733107298913,3.7612001156935624,726.780653042157,-1.8538212157102634,7.029087564149662,9.83649268371185,3.344231222222222,2.6172779932314194,12.383017272511303,6.70196036600254,823.274323784883,-1.8526004620709096,96.4936707427258,4.15655672561659,12.6983856925601,8.5418289669435
4.700480365792417,7.640123172695364,4.286467142857143,2.0431760632266838,9.048291920021784,2.302585092994046,723.541072369727,-1.8472391247498308,5.910796644040527,9.498971993463552,3.7021907063197026,2.199413897381741,10.498994340453384,4.143134726391533,825.186822214009,-1.860972311316606,101.645749844282,1.30465157512498,8.01972546520901,6.71507389008402
6.345636360828596,8.755107121633896,3.492696788008565,2.6353625979963375,11.323579293239309,4.976733742420574,709.999416825808,-1.8549404749830656,7.0587581525186645,9.809121926500406,3.338170184983678,2.9063724316852677,12.336548123600519,6.802394763324311,819.807362346836,-1.850042532986939,109.807945521029,4.34195946407997,17.2903286611297,12.9483691970497
7.286191714702382,9.92749700499648,3.2962971000935455,2.8914150821742597,12.695722639863787,6.982862751468942,740.499391773958,-1.8559174534995917,7.845807502637805,10.93029946092149,3.114959012629162,3.043245967328095,13.133932199773405,8.122371243406553,809.008016058395,-1.8596606214802933,68.5086242844366,2.95442158573232,19.973211222876,17.0187896371436
7.472500744737558,10.351245572834545,3.2241383820998277,2.460658991185615,12.593254970793236,5.777652323222656,740.285106235681,-1.8646270112397936,8.124446855715847,11.678677163435019,3.010062749878108,2.7015034583162967,13.157993035044404,8.319717386850606,805.139141312207,-1.864213414589975,64.8540350765259,3.18959215699136,13.9021196066853,10.712527449694
6.369900982828227,8.828201089171515,3.706097004608295,2.442596984606856,11.728093294606746,4.762173934797756,710.489801038404,-1.836379814581225,6.736966958001855,9.28628237555134,3.550595918367347,2.7087045893915085,12.358081032285398,6.416732282512326,815.459856519263,-1.842447121112777,104.970055480859,3.50694426122835,14.0098190367204,10.502874775492
4.812184355372417,6.2285110035911835,4.4427635294117644,2.2926111748578046,10.055951095662596,3.295836866004329,736.999394648761,-1.8123011214843054,5.3230099791384085,6.836259277277067,3.9893273291925464,2.2476543583008914,11.090507465209402,3.7376696182833684,785.082688487786,-1.8253020608855821,48.0832938390248,-0.435249476225952,8.46550708808202,8.90075656430797
5.351858133476067,6.07993319509559,3.6909830303030304,4.273441728528246,8.963672275615016,2.0794415416798357,718.395243263038,-1.8427688955745134,5.926926025970411,7.325807502595773,3.722624918032787,3.7270914062541625,11.185254384302084,5.19295685089021,839.061810817471,-1.8286350394886082,120.666567554433,-30.2101610631142,40.5580567007962,70.7682177639104
5.820082930352362,6.78105762593618,3.6136507246376812,4.032110830661028,10.294042047908539,3.5553480614894135,698.436926322923,-1.8420898771706813,5.905361848054571,7.208600337960199,3.7849618374558305,3.8382445866498154,11.495351951353065,5.220355825078324,839.061810817471,-1.824108639739152,140.624884494548,-9.93591928759583,45.4438746424747,55.3797939300706
